"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","gene_name"
"ENSG00000170836.12",2168.48768409875,1.8061231949209,0.130812269156323,13.8069861991504,2.31308093812957e-43,2.16862903354338e-40,"protein_coding","PPM1D"
"ENSG00000139625.13",415.843776591326,2.24433180578624,0.163876549665796,13.6952590859598,1.08373104313718e-42,9.67668609041204e-40,"protein_coding","MAP3K12"
"ENSG00000261804.2",261.071899692113,7.50940247299063,0.548758267514097,13.6843541456033,1.25921004117074e-42,1.07324761281784e-39,"lncRNA","AC007342.4"
"ENSG00000197191.6",205.496311236936,4.22903369595067,0.309622314131033,13.6586851235823,1.79190104598019e-42,1.46086680492063e-39,"protein_coding","CYSRT1"
"ENSG00000164938.14",6880.73046772623,2.1568798495039,0.160717601304627,13.420308864713,4.59792913791361e-41,3.59232371937575e-38,"protein_coding","TP53INP1"
"ENSG00000162643.13",525.850519316602,4.26004222924988,0.319455295967521,13.3353313688154,1.44212487363354e-40,1.0816513402201e-37,"protein_coding","WDR63"
"ENSG00000220785.7",395.199186307156,3.08045219701869,0.232044984823398,13.2752371242288,3.22249393420433e-40,2.32403783693329e-37,"transcribed_unprocessed_pseudogene","MTMR9LP"
"ENSG00000183508.5",426.465485734364,3.31626066687078,0.253301966399549,13.0921236578157,3.65250816016674e-39,2.5365992781958e-36,"protein_coding","TENT5C"
"ENSG00000135423.13",180.316870247002,5.61901358921339,0.432735581153823,12.9848661259404,1.49098653096312e-38,9.98481730074621e-36,"protein_coding","GLS2"
"ENSG00000167196.14",3066.63779539514,1.40811486755637,0.112640594420125,12.5009538062665,7.37609429012075e-36,4.76928082876049e-33,"protein_coding","FBXO22"
"ENSG00000170734.12",3328.73801570783,1.56059514510629,0.125541656705049,12.4308949400978,1.77634456920824e-35,1.11027456724079e-32,"protein_coding","POLH"
"ENSG00000161642.17",139.757315342942,4.02282578707667,0.325547449911706,12.3571104248174,4.45898551858224e-35,2.61282617059174e-32,"protein_coding","ZNF385A"
"ENSG00000228526.7",104.351924544734,5.23736511469582,0.423831529109901,12.3571861812521,4.45478630210357e-35,2.61282617059174e-32,"lncRNA","MIR34AHG"
"ENSG00000163618.18",1577.94771251376,-1.69334770865513,0.13744231987967,-12.3204243797518,7.03232415666814e-35,3.99585182611164e-32,"protein_coding","CADPS"
"ENSG00000101846.8",1421.18359776102,-1.61253601312068,0.131362058260089,-12.2755081222003,1.22619557029919e-34,6.76246857020004e-32,"protein_coding","STS"
"ENSG00000105327.18",1242.55916415407,2.74790767102053,0.227103004741111,12.0998296528619,1.05830554329271e-33,5.66979635493758e-31,"protein_coding","BBC3"
"ENSG00000131558.15",1078.45876514855,-1.27365920657556,0.106886010084418,-11.9160515540773,9.76266378192867e-33,5.08499190485957e-30,"protein_coding","EXOC4"
"ENSG00000171817.17",117.232423295483,2.50431902888456,0.210287972597557,11.9089979229447,1.06246407291079e-32,5.3843956300406e-30,"protein_coding","ZNF540"
"ENSG00000163584.18",8299.31114286757,-2.21744224708579,0.18709461511106,-11.8519832640267,2.10157326970138e-32,1.03701579947817e-29,"protein_coding","RPL22L1"
"ENSG00000140545.15",230.30719517836,3.27423516514171,0.276393283513407,11.8462906316712,2.24928600484243e-32,1.08144517632822e-29,"protein_coding","MFGE8"
"ENSG00000182568.17",819.858481106584,1.80356423278152,0.153911562393385,11.7181854614129,1.02851385827318e-31,4.8214158391201e-29,"protein_coding","SATB1"
"ENSG00000087088.20",1926.14358284618,1.66824454169802,0.142454248631672,11.7107391160471,1.12296391961706e-31,5.13577962359501e-29,"protein_coding","BAX"
"ENSG00000146192.15",354.465866938693,1.73119435280146,0.149798259286252,11.5568389182233,6.81723695521342e-31,3.04357167017159e-28,"protein_coding","FGD2"
"ENSG00000152127.9",1841.17116113053,-1.3847309710912,0.120520016700973,-11.4896347428072,1.48739482978472e-30,6.48607917518449e-28,"protein_coding","MGAT5"
"ENSG00000196152.10",573.117958310344,1.9969512128938,0.174143491776338,11.4672744443334,1.92631209036012e-30,8.20915409235059e-28,"protein_coding","ZNF79"
"ENSG00000135926.15",432.889898653319,2.76651098337584,0.242010000599321,11.4313911678227,2.91402393736152e-30,1.2142413966548e-27,"protein_coding","TMBIM1"
"ENSG00000136531.17",224.120822834726,3.92562464046547,0.346224446213049,11.3383808780788,8.46969657759019e-30,3.45250609839986e-27,"protein_coding","SCN2A"
"ENSG00000155366.17",385.516791672705,3.12143743540906,0.277868136239603,11.233520610357,2.79130217870556e-29,1.1136107904874e-26,"protein_coding","RHOC"
"ENSG00000100916.14",478.320071573231,1.43241172857645,0.127607308723991,11.2251542870063,3.06850402173106e-29,1.19869831065581e-26,"protein_coding","BRMS1L"
"ENSG00000188157.15",253.119954493568,3.5326480994501,0.314820166444619,11.2211620346486,3.21024132217567e-29,1.2284741843289e-26,"protein_coding","AGRN"
"ENSG00000005469.12",414.297691254065,1.8807118435556,0.16774787708134,11.2115388658162,3.57915872129832e-29,1.3422561036613e-26,"protein_coding","CROT"
"ENSG00000173530.6",364.530250075193,1.78109590176905,0.160247297543841,11.1146704441725,1.06442912823389e-28,3.91355109480662e-26,"protein_coding","TNFRSF10D"
"ENSG00000132563.16",382.520672579969,2.54839275316931,0.229767082243744,11.0912003942579,1.38417729615416e-28,4.99129009234361e-26,"protein_coding","REEP2"
"ENSG00000261158.1",86.6149721563953,4.85817826641258,0.439943177189567,11.0427403317116,2.37672166949346e-28,8.40866189144752e-26,"lncRNA","AC109597.2"
"ENSG00000095637.22",111.477503490795,3.09712351292824,0.281226218588279,11.012925923036,3.3107383686129e-28,1.14962324351593e-25,"protein_coding","SORBS1"
"ENSG00000130513.6",488.183221748909,6.20856320930841,0.565234617349501,10.9840463035007,4.5602953583696e-28,1.55472905935979e-25,"protein_coding","GDF15"
"ENSG00000262714.1",128.413665403589,7.09279338325406,0.649787369287159,10.9155605641198,9.71282410273095e-28,3.25223508482693e-25,"lncRNA","AC007342.5"
"ENSG00000166130.15",1858.80295370413,1.36441688989889,0.125178151262336,10.8998006132834,1.15510127587387e-27,3.79987789893174e-25,"protein_coding","IKBIP"
"ENSG00000143476.18",1900.43802020299,-1.49321562784037,0.137609859215598,-10.8510802667191,1.97082132710006e-27,6.37152943180229e-25,"protein_coding","DTL"
"ENSG00000116717.13",1283.06350585024,2.08004634684269,0.191828803853378,10.8432430639173,2.1472168197038e-27,6.82414620106203e-25,"protein_coding","GADD45A"
"ENSG00000132274.16",8534.63149266188,2.65464839847639,0.245004978933091,10.8350793932288,2.34761683535236e-27,7.33669387994867e-25,"protein_coding","TRIM22"
"ENSG00000078237.7",241.365433039657,2.02059492762248,0.187167252924303,10.7956648187794,3.60841457894476e-27,1.09131260919021e-24,"protein_coding","TIGAR"
"ENSG00000182165.18",659.643097029463,2.64522585857973,0.245010513649223,10.7963769357541,3.58054705156182e-27,1.09131260919021e-24,"lncRNA","TP53TG1"
"ENSG00000120868.14",1721.516160245,1.43383207030351,0.134049754578972,10.6962677761473,1.05960560606572e-26,3.15375630465689e-24,"protein_coding","APAF1"
"ENSG00000244509.4",1239.85104335867,2.11942582257142,0.19996464953082,10.5990025114152,3.01175306906324e-26,8.82396590593826e-24,"protein_coding","APOBEC3C"
"ENSG00000187994.14",1360.144989846,1.54348404000426,0.145961211544852,10.5746178979198,3.90767091421778e-26,1.12727288173073e-23,"protein_coding","RINL"
"ENSG00000144711.16",118.564089368056,-2.59643787627435,0.245630087144585,-10.5705205191171,4.08222526776299e-26,1.15978493933066e-23,"protein_coding","IQSEC1"
"ENSG00000076003.5",6897.76325389506,-1.19982946024243,0.11395172042183,-10.5292790297581,6.33175679166802e-26,1.77204136717264e-23,"protein_coding","MCM6"
"ENSG00000123505.18",2335.75241203607,-1.13165714101801,0.108126548275065,-10.4660433452399,1.23706119633211e-25,3.41119624888579e-23,"protein_coding","AMD1"
"ENSG00000103540.16",3175.88593292927,1.0578655769957,0.10110805771926,10.4627227627397,1.28120134152603e-25,3.48171106593545e-23,"protein_coding","CCP110"
"ENSG00000250337.7",1258.50118091003,2.67877227917601,0.256236658059871,10.4542897938909,1.40044025952845e-25,3.75137932948829e-23,"lncRNA","PURPL"
"ENSG00000135002.12",815.615292089514,1.62641269544345,0.156140406385876,10.4163472677536,2.08819712790006e-25,5.5148992035569e-23,"protein_coding","RFK"
"ENSG00000179630.11",1338.4572327791,2.16633352643983,0.208236651271359,10.4032287938439,2.39671622506702e-25,6.24178138003218e-23,"protein_coding","LACC1"
"ENSG00000168010.11",426.240566940994,1.43872005089291,0.138469182495775,10.3901823132147,2.74827277690403e-25,7.05929627941473e-23,"protein_coding","ATG16L2"
"ENSG00000048392.12",7519.75086405718,1.62817010154423,0.159285194066912,10.221729088394,1.58488262239698e-24,4.01596406115754e-22,"protein_coding","RRM2B"
"ENSG00000130684.14",585.101874827024,1.71255754179092,0.168037771357576,10.1915035408717,2.16391262379348e-24,5.41007008116687e-22,"protein_coding","ZNF337"
"ENSG00000185088.14",10559.5085486916,2.02770279139923,0.200507203575687,10.1128675441021,4.84451663772509e-24,1.19525699307872e-21,"protein_coding","RPS27L"
"ENSG00000181467.5",2116.9672336401,1.36234466570214,0.135038903859942,10.0885346871233,6.20894102737436e-24,1.51199809356229e-21,"protein_coding","RAP2B"
"ENSG00000267106.7",260.188370767596,2.04931369214451,0.203274269607775,10.0815203817913,6.66861561472216e-24,1.60311809476481e-21,"lncRNA","ZNF561-AS1"
"ENSG00000042445.14",1437.12832200738,1.85268903249689,0.1843227668639,10.0513304135939,9.06354167738294e-24,2.15127177205832e-21,"protein_coding","RETSAT"
"ENSG00000100439.10",550.713220955637,1.72184871160677,0.171785993574177,10.0232194475347,1.20512102064962e-23,2.82465303227513e-21,"protein_coding","ABHD4"
"ENSG00000120889.13",3732.80026765931,1.67085550444288,0.167566056513363,9.97132437922853,2.03496985567642e-23,4.71082960046773e-21,"protein_coding","TNFRSF10B"
"ENSG00000185104.20",1873.69255649397,-1.19909501620925,0.120456923952205,-9.95455451514798,2.40899355375351e-23,5.50866318615026e-21,"protein_coding","FAF1"
"ENSG00000092470.12",1997.04796414238,-1.2643604773607,0.127182288551551,-9.94132509927447,2.7514243810798e-23,6.21589862284667e-21,"protein_coding","WDR76"
"ENSG00000163694.15",97.0179359865852,2.96765342955484,0.299543775477122,9.90724452487078,3.87176969021248e-23,8.64280398347312e-21,"protein_coding","RBM47"
"ENSG00000131153.9",1681.67628121107,-1.3226230285268,0.133525173927586,-9.9054207504279,3.94306812021475e-23,8.69114035744158e-21,"protein_coding","GINS2"
"ENSG00000176771.17",1149.39136947758,-1.85918364896315,0.187714129167796,-9.9043351568983,3.98612378401139e-23,8.69114035744158e-21,"protein_coding","NCKAP5"
"ENSG00000131791.8",704.121953969883,1.75140638744242,0.177097210268723,9.88951991273535,4.62239290034807e-23,9.96258497407202e-21,"protein_coding","PRKAB2"
"ENSG00000178977.3",281.32763071899,1.54754399172475,0.156815959838115,9.86853629772325,5.69901209090956e-23,1.21434290587097e-20,"lncRNA","LINC00324"
"ENSG00000167904.15",819.043017966037,1.43052070383308,0.145168257962043,9.85422518610868,6.5721628082297e-23,1.38465870581028e-20,"protein_coding","TMEM68"
"ENSG00000165891.16",823.37621250401,1.55004465890512,0.157366263491031,9.84991715834611,6.86004953207706e-23,1.42925320862197e-20,"protein_coding","E2F7"
"ENSG00000157193.18",903.39461831164,-1.13532951642297,0.115418871133098,-9.83660215419836,7.83110658453703e-23,1.6136382369962e-20,"protein_coding","LRP8"
"ENSG00000198589.14",3316.47731412941,-1.23709789867894,0.126461137075777,-9.78243535749367,1.33948015199285e-22,2.70070885269011e-20,"protein_coding","LRBA"
"ENSG00000240891.8",232.946266299724,1.86377961758228,0.190515402870115,9.78282904953846,1.33427864389351e-22,2.70070885269011e-20,"protein_coding","PLCXD2"
"ENSG00000274349.4",240.422707546218,1.78848080020042,0.182899023489667,9.77851475681316,1.39238738303917e-22,2.77751657652845e-20,"protein_coding","ZNF658"
"ENSG00000256325.1",74.5122837906317,3.18475031205825,0.326127992292587,9.76533872382544,1.58581192914319e-22,3.13005889298568e-20,"lncRNA","AC025423.1"
"ENSG00000112182.15",1111.79088466899,-1.7506540347421,0.17972115980099,-9.74094556634649,2.01668990610611e-22,3.93905754472871e-20,"protein_coding","BACH2"
"ENSG00000119630.14",169.682312026522,2.72312694629166,0.280085272871813,9.72249243371663,2.41789254968616e-22,4.6740106390892e-20,"protein_coding","PGF"
"ENSG00000086544.3",465.454596560145,2.0977503472378,0.216450753131403,9.6915825742787,3.2741539393343e-22,6.26465923637322e-20,"protein_coding","ITPKC"
"ENSG00000113328.19",8505.46125696176,1.51847518090887,0.157257547283903,9.65597649928695,4.63720000686082e-22,8.78304417461083e-20,"protein_coding","CCNG1"
"ENSG00000185760.15",315.88340931531,-1.61404487851429,0.169385604308897,-9.52881967213026,1.59081602117941e-21,2.98293912131351e-19,"protein_coding","KCNQ5"
"ENSG00000109971.14",69435.0907611739,-1.33541701358171,0.140974547168999,-9.47275263796959,2.72564548920027e-21,5.06025530376181e-19,"protein_coding","HSPA8"
"ENSG00000197157.11",3325.81708251289,-1.59060881483545,0.168450434258432,-9.44259254562199,3.63667897937465e-21,6.68542819041707e-19,"protein_coding","SND1"
"ENSG00000107104.19",1340.74632185264,-1.26155188175374,0.134087827809372,-9.40839972101906,5.03747776464443e-21,9.17065490920852e-19,"protein_coding","KANK1"
"ENSG00000270164.1",79.7000315598499,4.86370315851846,0.51729846525085,9.40212176380599,5.34736827643373e-21,9.6412021684047e-19,"lncRNA","LINC01480"
"ENSG00000257923.11",1605.93350392579,-1.33039193041445,0.141567781716276,-9.39756146692164,5.58422320208312e-21,9.97235897735816e-19,"protein_coding","CUX1"
"ENSG00000135778.12",450.048272958611,0.976074041926224,0.104019814032682,9.38353957852253,6.37943597285621e-21,1.12849815025497e-18,"protein_coding","NTPCR"
"ENSG00000153029.14",1060.67384715816,1.35257957289469,0.144369997384668,9.36884115396082,7.33332302210615e-21,1.28511345782722e-18,"protein_coding","MR1"
"ENSG00000107796.13",182.598400008194,2.5946750907901,0.277227973739626,9.35935524755894,8.02247387489571e-21,1.39286488544601e-18,"protein_coding","ACTA2"
"ENSG00000202337.1",313.008445091939,2.27923132770535,0.244258097119227,9.3312416439272,1.04637815859787e-20,1.80005842677693e-18,"snRNA","RNU6-8"
"ENSG00000177595.18",1192.87263055286,2.37221414072083,0.255807169077435,9.27344667186691,1.80225845301846e-20,3.07219529568629e-18,"protein_coding","PIDD1"
"ENSG00000162073.14",726.79236251272,-1.65984202834691,0.179106483238859,-9.26734754840406,1.90832385831374e-20,3.22369195200369e-18,"protein_coding","PAQR4"
"ENSG00000106554.13",2440.084347233,-1.03222048097739,0.111928349752448,-9.22215402317959,2.91190793609842e-20,4.87510586694477e-18,"protein_coding","CHCHD3"
"ENSG00000117461.15",731.971631752177,1.42517856245683,0.155450212579207,9.16807084924798,4.81559482893079e-20,7.99090430418418e-18,"protein_coding","PIK3R3"
"ENSG00000108381.11",92.110249472811,5.92436706875455,0.646677033939058,9.16124550251596,5.13017375263858e-20,8.43823579260755e-18,"protein_coding","ASPA"
"ENSG00000135749.19",489.099509520502,1.08450768237016,0.118529225524187,9.14970698217252,5.70881827228673e-20,9.30835229770856e-18,"protein_coding","PCNX2"
"ENSG00000232815.1",52.7852713001083,4.93183874591787,0.540235851087435,9.12904750025497,6.91045990595946e-20,1.11705201462626e-17,"unprocessed_pseudogene","DUX4L50"
"ENSG00000270605.1",154.547440213139,1.51368644708974,0.166558347213302,9.08802514203176,1.00854220021344e-19,1.61633972617113e-17,"lncRNA","AL353622.1"
"ENSG00000054611.14",458.547955723425,-1.56295078538108,0.172578460913792,-9.05646496732764,1.3474669723089e-19,2.14121637269189e-17,"protein_coding","TBC1D22A"
"ENSG00000137216.19",337.761497550305,2.06191861858742,0.227746258350847,9.05357845840435,1.38358139148413e-19,2.18012896401e-17,"protein_coding","TMEM63B"
"ENSG00000178105.11",1236.97684949159,-0.895912826372742,0.0992626219662971,-9.02568165766298,1.78580068679288e-19,2.79046238983778e-17,"protein_coding","DDX10"
"ENSG00000171132.14",676.050571843244,-1.39582570961739,0.155158832599495,-8.99610860839862,2.33859934623374e-19,3.62405589596933e-17,"protein_coding","PRKCE"
"ENSG00000154767.15",2253.7034315758,1.62838948098292,0.181075205187656,8.99289043629885,2.4081226910012e-19,3.70120562122652e-17,"protein_coding","XPC"
"ENSG00000107077.18",1199.87687987438,-0.934596529041483,0.104010457154225,-8.98560158865256,2.57322669361366e-19,3.92281087251624e-17,"protein_coding","KDM4C"
"ENSG00000147434.9",190.151246601969,1.77604015400646,0.197712756727127,8.98293151846376,2.6364663198216e-19,3.98680483572378e-17,"protein_coding","CHRNA6"
"ENSG00000183943.6",1019.86544215466,1.71014704377688,0.190945169576819,8.95622050857311,3.35997686921732e-19,5.04023410197552e-17,"protein_coding","PRKX"
"ENSG00000136295.15",63.653395717629,3.89470547407791,0.435561572584457,8.94180230585587,3.82874077250816e-19,5.65296993900004e-17,"protein_coding","TTYH3"
"ENSG00000172578.12",5097.10279010843,-1.05295324458054,0.117747060067812,-8.94250135820066,3.80459141744723e-19,5.65296993900004e-17,"protein_coding","KLHL6"
"ENSG00000184178.16",441.111223504569,-1.25999897598587,0.140966717068788,-8.93827282202383,3.95300152425623e-19,5.79083840479129e-17,"protein_coding","SCFD2"
"ENSG00000134215.16",1827.28421428856,-1.38770626107982,0.155903168284587,-8.90107799827835,5.53068744182785e-19,8.0392186218383e-17,"protein_coding","VAV3"
"ENSG00000196704.12",1982.96410251955,1.21092900627202,0.136817352189891,8.85069756788853,8.6973950323239e-19,1.25449887885466e-16,"protein_coding","AMZ2"
"ENSG00000026103.22",3055.15900185628,2.08758290782873,0.236685779557209,8.8200605534231,1.14397840202624e-18,1.63746099361787e-16,"protein_coding","FAS"
"ENSG00000102316.17",929.622873969606,1.07567071927373,0.122047453736283,8.8135449478366,1.2124946450233e-18,1.72238538551756e-16,"protein_coding","MAGED2"
"ENSG00000100298.15",95.0530752922441,4.55575124352497,0.517776789796816,8.79867798885446,1.38437296946712e-18,1.95175771056225e-16,"protein_coding","APOBEC3H"
"ENSG00000196090.12",179.10340097142,-2.37043599596117,0.269604398047941,-8.7922749522048,1.46561558615616e-18,2.05087745194136e-16,"protein_coding","PTPRT"
"ENSG00000172890.13",2110.3918028132,1.30483183969976,0.148973410558841,8.75882370420983,1.9729841232249e-18,2.74040187367334e-16,"protein_coding","NADSYN1"
"ENSG00000175938.7",174.492949524246,2.6908184846318,0.307533563000532,8.74967420914363,2.13969573225973e-18,2.9501054908531e-16,"protein_coding","ORAI3"
"ENSG00000133027.18",148.465185464704,-1.75791892548719,0.201374231333522,-8.72961209508314,2.55547565931764e-18,3.49764409400475e-16,"protein_coding","PEMT"
"ENSG00000058091.17",2678.79422993465,-1.31194306406672,0.150341154680647,-8.72643998812921,2.62814710732914e-18,3.57104249344411e-16,"protein_coding","CDK14"
"ENSG00000010803.16",521.345413827386,-1.01441431759128,0.116258589572264,-8.7254999507863,2.65007219322638e-18,3.57492832339481e-16,"protein_coding","SCMH1"
"ENSG00000172667.11",2801.51888560829,1.42775840203708,0.163657196076338,8.72407957772359,2.68354348060533e-18,3.59422312891646e-16,"protein_coding","ZMAT3"
"ENSG00000224607.4",64.2067862863777,3.19164771560267,0.366526028815573,8.70783372716113,3.097372105208e-18,4.11906555636562e-16,"IG_V_pseudogene","IGKV1D-27"
"ENSG00000148541.13",148.624746240791,5.99555693662291,0.691101547928303,8.67536320038008,4.1223267558238e-18,5.44350345059522e-16,"protein_coding","FAM13C"
"ENSG00000109084.14",1811.88322863368,-0.928922135066238,0.107180678284259,-8.6668805416831,4.44120502006809e-18,5.82356890428648e-16,"protein_coding","TMEM97"
"ENSG00000124067.17",359.166897612957,1.7657323431345,0.203916082902491,8.65911269970223,4.75450578609589e-18,6.19109291632528e-16,"protein_coding","SLC12A4"
"ENSG00000246090.7",79.3503559734395,2.63300652540155,0.304743819023127,8.64006539604903,5.61808540345168e-18,7.26515306207741e-16,"lncRNA","AP002026.1"
"ENSG00000101445.10",3506.67531148835,-1.13749849302558,0.131695403924524,-8.63734389453327,5.7534995486301e-18,7.33903877798387e-16,"protein_coding","PPP1R16B"
"ENSG00000101868.11",2261.15433547793,-1.06751250343722,0.123584144716307,-8.63794061841624,5.72353518616271e-18,7.33903877798387e-16,"protein_coding","POLA1"
"ENSG00000118922.17",1408.56911922434,-1.57221178917935,0.182869112659095,-8.59747043291161,8.1492366480383e-18,1.03247524586058e-15,"protein_coding","KLF12"
"ENSG00000165244.7",693.062821414786,-0.997182974767578,0.116004375773076,-8.59608069197524,8.24848134685523e-18,1.03803539419384e-15,"protein_coding","ZNF367"
"ENSG00000243701.7",288.265888557372,1.53814353896365,0.179717743599855,8.55866264595639,1.14184305164888e-17,1.42737993743121e-15,"lncRNA","DUBR"
"ENSG00000101928.13",792.799237257278,1.4492986172733,0.16936570810206,8.55721405185486,1.15627725544113e-17,1.43585131236931e-15,"protein_coding","MOSPD1"
"ENSG00000154229.12",443.654441856,-1.73430854805453,0.205040058058529,-8.45838888496348,2.71096762805801e-17,3.34429960484972e-15,"protein_coding","PRKCA"
"ENSG00000277453.1",48.9851469380306,4.13936020923483,0.491223861833153,8.42662690242189,3.55771943492893e-17,4.36018281858512e-15,"lncRNA","AC010271.2"
"ENSG00000164331.10",1060.23207914221,1.86498474706075,0.22167074949596,8.41331006143748,3.98599485469813e-17,4.85333698184705e-15,"protein_coding","ANKRA2"
"ENSG00000197771.12",4677.4100864985,-0.82525162478144,0.0982331342904744,-8.40094974818964,4.42881908729743e-17,5.35772817457511e-15,"protein_coding","MCMBP"
"ENSG00000184939.16",662.573408684728,1.44531080671133,0.172209751502859,8.39273498799127,4.74961410340838e-17,5.70897525980836e-15,"protein_coding","ZFP90"
"ENSG00000266208.1",62.065861570662,3.36718763498449,0.401426397043878,8.38805733698782,4.94241165385524e-17,5.90287649181144e-15,"lncRNA","AC080112.2"
"ENSG00000142765.18",747.248350319906,1.96770620516259,0.234828448101927,8.37933487644781,5.3227632296973e-17,6.31690717215533e-15,"protein_coding","SYTL1"
"ENSG00000198794.12",495.820458658838,1.49381264794346,0.178317037951186,8.3772850037605,5.41625807501524e-17,6.38743743173652e-15,"protein_coding","SCAMP5"
"ENSG00000034713.8",2333.6210905591,0.887583662697209,0.105979408950104,8.37505767856369,5.51968318317397e-17,6.46872371048095e-15,"protein_coding","GABARAPL2"
"ENSG00000122299.12",1493.45027962635,0.888979185968828,0.106435874558659,8.35225143453765,6.69739020138629e-17,7.80017165628537e-15,"protein_coding","ZC3H7A"
"ENSG00000176428.6",109.216965496712,2.56329176945931,0.307137072393366,8.34575829444766,7.0758391009774e-17,8.19006536928563e-15,"protein_coding","VPS37D"
"ENSG00000137331.12",186.938384925759,2.75176776863489,0.331883866711874,8.29135744348744,1.11963265556837e-16,1.28798968862346e-14,"protein_coding","IER3"
"ENSG00000144452.15",107.802555415563,4.51715117356416,0.545111572710765,8.28665432858265,1.16478527443169e-16,1.33176150493102e-14,"protein_coding","ABCA12"
"ENSG00000142798.20",56.543150736269,4.27661281783372,0.517365349664519,8.2661369196968,1.38369627236796e-16,1.57246598807101e-14,"protein_coding","HSPG2"
"ENSG00000090238.12",481.667732491984,1.5060860759572,0.182231631219788,8.26467976978555,1.4007023527632e-16,1.58220300100378e-14,"protein_coding","YPEL3"
"ENSG00000136527.18",8233.25886696604,-0.577898443878665,0.069957911437634,-8.26065890194348,1.44870522922032e-16,1.62662705108444e-14,"protein_coding","TRA2B"
"ENSG00000197894.11",4027.17831860197,0.993028779871805,0.12123225695972,8.19112672464513,2.58791926176589e-16,2.88845679031977e-14,"protein_coding","ADH5"
"ENSG00000132879.14",478.35260746319,1.32497586281354,0.161939818199331,8.18190286704307,2.79396233767842e-16,3.09997560910106e-14,"protein_coding","FBXO44"
"ENSG00000129173.13",675.582858753585,-0.964028640417449,0.117888076426015,-8.17749063046647,2.89815960112018e-16,3.19667004003555e-14,"protein_coding","E2F8"
"ENSG00000137500.9",2426.6683402567,1.12702886344244,0.138398964041972,8.14333308955006,3.84542484561515e-16,4.21669949006606e-14,"protein_coding","CCDC90B"
"ENSG00000176531.10",100.851989690932,2.2831894251126,0.281110151592939,8.12204544081627,4.58391625560721e-16,4.997268238889e-14,"protein_coding","PHLDB3"
"ENSG00000183196.10",51.2544787365484,3.6404189149513,0.449774438679509,8.09387684555661,5.77951245485139e-16,6.26425653415713e-14,"protein_coding","CHST6"
